"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TISHOMINGO","141","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAMAR","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","GEORGE","039","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","99.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","HINDS","049","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","87.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","WARREN","149","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","BOLIVAR","011","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","COAHOMA","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","QUITMAN","119","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","TALLAHATCHIE","135","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","TUNICA","143","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","BENTON","015","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","BOONE","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","94.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","CALLAWAY","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","127.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","COLE","051","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","COOPER","053","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","DALLAS","059","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","HOWARD","089","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","LACLEDE","105","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","105.9",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MARIES","125","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","102.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MILLER","131","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","94.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MORGAN","141","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","OSAGE","151","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","75.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","PETTIS","159","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","90.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","POLK","167","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","SALINE","195","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","FRANKLIN","071","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","102",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","GASCONADE","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","JEFFERSON","099","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","LINCOLN","113","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","MONTGOMERY","139","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","81.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","PERRY","157","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","104.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","ST CHARLES","183","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","ST LOUIS","189","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","STE GENEVIEVE","186","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","EAST","60","WARREN","219","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","ADAIR","001","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","CARROLL","033","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","132.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","CHARITON","041","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","GRUNDY","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","LINN","115","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","116.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","LIVINGSTON","117","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","MERCER","129","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","98.9",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","PUTNAM","171","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","116",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","SCHUYLER","197","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","111.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTH CENTRAL","20","SULLIVAN","211","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","AUDRAIN","007","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","105.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","CLARK","045","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","100.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","LEWIS","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","MARION","127","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","MONROE","137","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","91.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","103.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","PIKE","163","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","RALLS","173","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","106.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHEAST","30","SHELBY","205","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","ATCHISON","005","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","BUCHANAN","021","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","CALDWELL","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","CLAY","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","CLINTON","049","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","DAVIESS","061","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","123.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","DE KALB","063","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","124.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","GENTRY","075","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128.7",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","HARRISON","081","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","HOLT","087","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","NODAWAY","147","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","RAY","177","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","NORTHWEST","10","WORTH","227","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTH CENTRAL","80","BOLLINGER","017","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","105.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTH CENTRAL","80","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","73.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTH CENTRAL","80","WEBSTER","225","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","80.6",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","BUTLER","023","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","CAPE GIRARDEAU","031","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","MISSISSIPPI","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","NEW MADRID","143","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","148",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","SCOTT","201","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHEAST","90","STODDARD","207","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","BARRY","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","BARTON","011","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","CHRISTIAN","043","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","DADE","057","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","JASPER","097","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.4",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","CASS","037","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.2",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","HENRY","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.8",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","JACKSON","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","JOHNSON","101","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","91.3",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","LAFAYETTE","107","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.5",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.1",""
"SURVEY","2011","YEAR","","COUNTY","MISSOURI","29","WEST","40","ST CLAIR","185","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.8",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DAWSON","021","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164.7",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","95.5",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","RICHLAND","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.2",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","BIG HORN","003","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","CARBON","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.8",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","STILLWATER","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","77.5",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","TREASURE","103","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185.7",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","YELLOWSTONE","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","99.8",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CUSTER","017","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.5",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","90.6",""
"SURVEY","2011","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","ROSEBUD","087","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170.7",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.3",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180.9",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.3",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180.6",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HOWARD","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","SHERMAN","163","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.9",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","VALLEY","175","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.9",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","EAST","60","BUTLER","023","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.5",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","EAST","60","CASS","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.4",""
"SURVEY","2011","YEAR","","COUNTY","NEBRASKA","31","EAST","60","COLFAX","037","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.9",""
